Date,carat,cut,color,clarity,x,y,z,price,GemstoneNames
17/01/2018,0.3,Good,Green,SI1,4.23,4.25,2.69,432,Spinel
17/01/2018,0.71,Ideal,red,VVS2,5.69,5.77,3.53,4222,Cat's Eye
17/01/2018,0.7,Good,Green,VS2,5.59,5.51,3.54,2083,Sapphire
17/01/2018,0.32,Ideal,White,IF,4.37,4.41,2.73,533,Topaz
17/01/2018,1.74,Ideal,red,SI2,7.56,7.54,4.87,12361,Cat's Eye
17/01/2018,0.57,Ideal,red,VS2,5.31,5.34,3.29,1998,Topaz
17/01/2018,1.11,Premium,blue,SI2,6.63,6.61,4.14,4664,Topaz
17/01/2018,0.34,Premium,yellow,VS2,4.49,4.53,2.72,596,Alexandrite
17/01/2018,0.8,Very Good,blue,VS1,5.98,5.94,3.72,4495,Spinel
17/01/2018,1.83,Premium,Pink,SI1,7.9,7.78,4.93,11883,Zircon
17/01/2018,0.9,Premium,yellow,I1,6.2,6.15,3.78,1777,Spinel
17/01/2018,0.7,Ideal,Green,VS2,5.67,5.71,3.55,2429,Zircon
17/01/2018,0.32,Ideal,blue,VVS2,4.41,4.43,2.71,1010,Sapphire
17/01/2018,1.51,Premium,yellow,SI1,7.32,7.3,4.5,10739,Topaz
17/01/2018,1.5,Fair,yellow,VS2,7.16,7.09,4.59,12787,Alexandrite
17/01/2018,0.23,Very Good,blue,VVS1,3.9,3.93,2.42,530,Sapphire
17/01/2018,1.52,Premium,red,SI2,7.42,7.37,4.48,9561,Ruby
17/01/2018,1.25,Premium,White,SI2,7.0,6.93,4.28,4690,Ruby
17/01/2018,0.52,Very Good,purple,VS2,5.08,5.12,3.26,1550,Sapphire
17/01/2018,1.02,Premium,yellow,SI2,6.4,6.38,4.02,4370,Spinel
18/01/2018,1.16,Premium,yellow,VS1,6.76,6.72,4.17,8107,Ruby
18/01/2018,0.42,Premium,red,VS2,4.8,4.83,2.95,825,Topaz
18/01/2018,0.42,Ideal,red,SI1,4.85,4.81,2.97,1040,Alexandrite
18/01/2018,2.01,Very Good,Green,SI1,7.96,7.88,5.03,14725,Ruby
18/01/2018,0.51,Very Good,blue,VS1,5.12,5.15,31.8,1970,Ruby
18/01/2018,1.15,Ideal,Green,I1,6.76,6.69,4.17,3606,Sapphire
18/01/2018,0.7,Ideal,yellow,VS1,5.73,5.79,3.5,3384,Ruby
18/01/2018,0.42,Ideal,yellow,VS2,4.82,4.83,2.97,847,Cat's Eye
18/01/2018,1.5,Premium,Green,SI1,7.33,7.28,4.56,9697,Zircon
18/01/2018,0.44,Good,White,VS1,4.83,4.87,3.06,694,Ruby
18/01/2018,1.7,Premium,Pink,VS2,7.63,7.68,4.72,11257,Sapphire
18/01/2018,0.96,Fair,purple,SI2,6.14,6.12,3.99,3688,Spinel
18/01/2018,1.02,Very Good,Green,VS2,6.42,6.45,4.02,5217,Alexandrite
18/01/2018,0.7,Very Good,blue,SI1,5.64,5.68,3.49,2569,Ruby
18/01/2018,1.01,Good,yellow,SI1,6.35,6.4,3.87,4672,Zircon
18/01/2018,0.6,Premium,red,SI1,5.39,5.33,3.37,1799,Alexandrite
18/01/2018,0.9,Very Good,yellow,VS2,6.13,6.16,3.78,4386,Zircon
18/01/2018,1.13,Very Good,blue,SI1,6.62,6.65,4.16,4922,Spinel
18/01/2018,0.91,Premium,Green,VS2,6.3,6.25,3.8,4293,Zircon
18/01/2018,0.31,Ideal,blue,IF,4.35,4.37,2.7,1060,Alexandrite
19/01/2018,1.02,Very Good,purple,SI2,6.49,6.46,3.8,3875,Alexandrite
19/01/2018,1.51,Very Good,blue,SI2,7.24,7.31,4.57,9058,Zircon
19/01/2018,1.06,Very Good,yellow,I1,6.59,6.56,3.99,2080,Spinel
19/01/2018,1.51,Premium,red,SI1,7.34,7.29,4.55,10122,Topaz
19/01/2018,1.24,Ideal,Pink,SI1,6.94,6.91,4.23,5976,Alexandrite
19/01/2018,0.73,Ideal,yellow,VS2,5.78,5.74,3.6,2586,Zircon
19/01/2018,0.41,Ideal,red,VS2,4.81,4.78,2.96,1076,Sapphire
19/01/2018,0.29,Very Good,Pink,VS2,4.25,4.27,2.66,384,Spinel
19/01/2018,0.53,Ideal,White,SI2,5.2,5.23,3.23,856,Alexandrite
19/01/2018,1.5,Premium,blue,SI2,7.29,7.22,4.46,7182,Spinel
19/01/2018,0.3,Good,purple,IF,4.3,4.36,2.6,742,Alexandrite
19/01/2018,0.32,Ideal,blue,VS2,4.4,4.37,2.73,900,Cat's Eye
19/01/2018,0.81,Premium,Green,SI2,6.03,5.97,3.62,2344,Topaz
19/01/2018,0.27,Premium,blue,VVS1,4.2,4.18,2.54,799,Zircon
19/01/2018,1.39,Ideal,White,VS2,7.2,7.25,4.4,6831,Spinel
19/01/2018,0.33,Very Good,purple,VVS2,4.44,4.46,2.74,801,Zircon
19/01/2018,0.32,Ideal,Pink,VS1,4.38,4.4,2.74,523,Zircon
19/01/2018,0.9,Ideal,purple,SI2,6.18,6.21,3.83,4593,Zircon
19/01/2018,0.31,Good,yellow,VS2,4.3,4.35,2.73,544,Topaz
19/01/2018,0.4,Premium,blue,VS1,4.76,4.72,2.85,1125,Sapphire
20/01/2018,0.32,Very Good,Green,VVS1,4.39,4.42,2.69,672,Sapphire
20/01/2018,1.22,Ideal,purple,VVS1,6.88,6.92,4.22,13029,Topaz
20/01/2018,0.38,Ideal,blue,VVS2,4.64,4.69,2.89,1030,Sapphire
20/01/2018,0.71,Very Good,red,VVS2,5.65,5.71,3.54,3799,Alexandrite
20/01/2018,0.71,Very Good,yellow,SI2,5.6,5.64,3.55,2107,Spinel
20/01/2018,1.05,Very Good,yellow,SI1,6.51,6.54,4.02,5197,Topaz
20/01/2018,1.04,Ideal,purple,SI1,6.55,6.5,4.0,5882,Ruby
20/01/2018,0.71,Ideal,purple,VS1,5.76,5.82,3.54,3013,Zircon
20/01/2018,0.42,Ideal,blue,SI1,4.81,4.79,2.98,953,Alexandrite
20/01/2018,0.44,Ideal,red,VS1,4.95,4.91,3.01,1294,Topaz
20/01/2018,0.41,Very Good,purple,SI1,4.75,4.68,2.99,852,Spinel
20/01/2018,0.5,Ideal,Green,VS1,5.1,5.14,3.13,1637,Zircon
20/01/2018,0.58,Ideal,blue,VS2,5.32,5.36,3.3,1903,Spinel
20/01/2018,0.3,Ideal,blue,VVS2,4.35,4.33,2.68,1013,Ruby
20/01/2018,1.18,Very Good,yellow,VS2,6.74,6.77,4.23,8411,Topaz
20/01/2018,0.91,Ideal,Green,SI1,6.19,6.22,3.85,4337,Alexandrite
20/01/2018,1.2,Ideal,purple,VVS1,6.86,6.89,4.2,13088,Spinel
20/01/2018,0.33,Premium,purple,SI2,4.43,4.4,2.75,557,Alexandrite
20/01/2018,0.34,Ideal,purple,VVS1,4.51,4.5,2.78,959,Spinel
20/01/2018,0.32,Premium,yellow,VS2,4.41,4.36,2.73,720,Spinel
21/01/2018,0.38,Very Good,blue,SI2,4.59,4.63,2.88,590,Zircon
21/01/2018,0.26,Very Good,blue,VVS2,4.1,4.13,2.52,506,Topaz
21/01/2018,0.52,Very Good,yellow,SI1,5.13,5.16,3.17,1311,Spinel
21/01/2018,2.0,Good,White,I1,7.97,7.8,5.02,6521,Sapphire
21/01/2018,0.76,Ideal,blue,VS2,5.85,5.9,3.62,3864,Topaz
21/01/2018,1.09,Ideal,yellow,SI1,6.6,6.55,4.09,4970,Cat's Eye
21/01/2018,0.25,Good,red,VS1,4.15,4.18,2.4,399,Sapphire
21/01/2018,0.71,Good,blue,VS2,5.6,5.65,3.53,2836,Sapphire
21/01/2018,0.41,Fair,red,VVS2,4.68,4.65,3.01,1089,Zircon
21/01/2018,2.27,Premium,White,VS1,8.41,8.36,5.23,17149,Cat's Eye
21/01/2018,1.01,Premium,yellow,VVS2,6.36,6.34,4.0,7665,Ruby
21/01/2018,0.75,Very Good,blue,SI1,5.79,5.84,3.66,2753,Ruby
21/01/2018,0.72,Premium,White,SI1,5.75,5.71,3.56,1987,Zircon
21/01/2018,2.36,Ideal,Green,SI2,8.51,8.56,5.3,17569,Ruby
21/01/2018,1.01,Ideal,yellow,VS2,6.43,6.47,4.04,6937,Cat's Eye
21/01/2018,1.03,Very Good,purple,SI2,6.51,6.58,4.0,4218,Zircon
21/01/2018,0.7,Very Good,blue,SI1,5.68,5.73,3.49,2753,Ruby
21/01/2018,0.3,Premium,yellow,VS2,4.33,4.28,2.65,675,Ruby
21/01/2018,1.51,Ideal,purple,VS2,7.35,7.31,4.56,13771,Spinel
21/01/2018,0.3,Premium,purple,VS1,4.29,4.31,2.6,658,Cat's Eye
22/01/2018,0.71,Ideal,Pink,VVS1,5.7,5.73,3.56,2606,Topaz
22/01/2018,0.36,Ideal,red,VS2,4.58,4.62,2.82,928,Ruby
22/01/2018,0.9,Ideal,yellow,SI2,6.14,6.19,3.85,3500,Zircon
22/01/2018,0.35,Premium,White,VS1,5.67,5.64,3.53,949,Zircon
22/01/2018,0.7,Very Good,Green,SI1,5.64,5.7,3.55,1830,Sapphire
22/01/2018,1.0,Premium,Pink,SI1,6.39,6.33,3.96,3360,Ruby
22/01/2018,0.3,Ideal,yellow,SI1,4.26,4.29,2.66,477,Zircon
22/01/2018,0.9,Good,Pink,SI2,6.13,6.21,3.76,2680,Spinel
22/01/2018,1.02,Fair,red,SI1,6.08,6.01,4.27,4398,Spinel
22/01/2018,0.26,Very Good,Pink,SI1,4.2,4.24,2.5,445,Alexandrite
22/01/2018,0.33,Ideal,red,VS1,4.48,4.5,2.77,1007,Topaz
22/01/2018,0.51,Good,red,SI2,5.1,5.04,3.24,1268,Topaz
22/01/2018,1.2,Ideal,Green,VS2,6.91,6.87,4.13,6487,Zircon
22/01/2018,0.25,Very Good,purple,VVS1,4.02,4.03,2.5,633,Cat's Eye
22/01/2018,0.51,Good,purple,SI1,5.11,5.08,3.24,1312,Alexandrite
22/01/2018,0.9,Good,Pink,VVS2,6.1,6.14,3.85,3946,Alexandrite
22/01/2018,1.07,Very Good,red,SI1,6.54,6.57,4.05,5767,Ruby
22/01/2018,0.3,Ideal,blue,SI2,4.32,4.35,2.69,401,Topaz
22/01/2018,2.01,Premium,White,VS2,8.13,8.09,4.91,13400,Sapphire
22/01/2018,1.04,Premium,purple,VVS2,6.68,6.66,3.95,8722,Sapphire
23/01/2018,2.01,Very Good,White,SI1,8.15,8.2,4.85,12257,Sapphire
23/01/2018,0.71,Very Good,Green,SI1,5.65,5.61,3.55,2207,Topaz
23/01/2018,0.5,Very Good,red,VS2,5.05,5.08,3.23,1580,Cat's Eye
23/01/2018,0.59,Premium,blue,SI1,5.39,5.33,3.31,1789,Cat's Eye
23/01/2018,1.0,Ideal,red,SI1,6.48,6.54,3.92,4774,Ruby
23/01/2018,0.31,Ideal,red,VS2,4.38,4.36,2.7,942,Topaz
23/01/2018,0.7,Good,purple,VS1,5.71,5.76,3.4,2759,Topaz
23/01/2018,0.51,Very Good,Green,VS1,5.18,5.21,3.16,1628,Ruby
23/01/2018,1.52,Premium,Green,SI2,7.34,7.3,4.58,6086,Cat's Eye
23/01/2018,0.91,Very Good,blue,SI2,6.07,6.09,3.82,3703,Ruby
23/01/2018,0.95,Premium,yellow,SI2,6.35,6.27,3.77,3830,Sapphire
23/01/2018,0.7,Very Good,red,SI1,5.67,5.7,3.56,2726,Spinel
23/01/2018,0.53,Premium,blue,SI1,5.21,5.18,3.21,2099,Topaz
23/01/2018,1.71,Premium,yellow,SI1,7.79,7.75,4.71,13666,Zircon
23/01/2018,0.93,Premium,yellow,VS1,6.21,6.16,3.84,4793,Alexandrite
23/01/2018,0.61,Ideal,blue,VS2,5.48,5.45,3.35,2373,Spinel
23/01/2018,1.01,Premium,yellow,SI1,6.48,6.43,3.97,5006,Zircon
23/01/2018,1.01,Ideal,yellow,SI1,6.41,6.36,3.98,4694,Topaz
23/01/2018,0.7,Ideal,blue,VS1,5.78,5.83,3.51,3419,Topaz
23/01/2018,2.48,Ideal,Pink,SI2,8.64,8.58,5.36,12883,Ruby
24/01/2018,1.04,Premium,blue,SI2,6.51,6.43,4.04,4892,Ruby
24/01/2018,1.06,Ideal,Green,SI1,6.64,6.61,4.03,4602,Zircon
24/01/2018,0.44,Very Good,blue,SI1,4.85,4.88,3.06,810,Cat's Eye
24/01/2018,0.9,Very Good,Green,VS2,6.07,6.16,3.83,5502,Zircon
24/01/2018,1.52,Ideal,Green,VS1,7.54,7.51,4.52,11946,Spinel
24/01/2018,0.31,Ideal,Green,VVS1,4.35,4.41,2.74,687,Sapphire
24/01/2018,1.13,Very Good,Green,SI1,6.73,6.77,4.06,4959,Sapphire
24/01/2018,0.91,Good,red,SI2,6.06,6.01,3.87,3349,Ruby
24/01/2018,0.53,Good,yellow,SI1,5.14,5.18,3.29,1268,Sapphire
24/01/2018,0.31,Ideal,blue,VS1,4.31,4.35,2.69,726,Cat's Eye
24/01/2018,1.28,Ideal,Green,SI2,7.0,6.97,4.32,5676,Spinel
24/01/2018,1.51,Ideal,yellow,VS1,7.37,7.34,4.55,14674,Zircon
24/01/2018,0.41,Premium,purple,VVS2,4.82,4.79,2.93,1192,Ruby
24/01/2018,0.28,Ideal,purple,VS2,4.18,4.23,2.6,490,Ruby
24/01/2018,1.23,Premium,Green,VS2,7.0,6.94,4.13,5979,Alexandrite
24/01/2018,0.36,Ideal,Green,IF,4.6,4.55,2.83,1013,Spinel
24/01/2018,2.03,Very Good,Pink,VS1,8.01,7.98,5.05,15086,Alexandrite
24/01/2018,0.55,Ideal,blue,SI1,5.32,5.28,3.23,1556,Alexandrite
24/01/2018,0.92,Very Good,purple,SI1,6.19,6.26,3.87,4621,Topaz
24/01/2018,1.7,Very Good,Pink,SI1,7.51,7.46,4.72,10341,Spinel
25/01/2018,0.58,Ideal,purple,VVS2,5.36,5.39,3.32,2395,Alexandrite
25/01/2018,0.31,Ideal,purple,VVS2,4.33,4.36,2.71,761,Sapphire
25/01/2018,1.27,Ideal,yellow,VVS1,6.9,7.03,4.3,10805,Ruby
25/01/2018,1.27,Premium,Pink,SI1,6.93,6.85,4.29,5547,Alexandrite
25/01/2018,1.11,Ideal,White,VS2,6.64,6.69,4.11,5051,Ruby
25/01/2018,1.52,Premium,blue,SI1,7.33,7.26,4.56,12418,Sapphire
25/01/2018,0.93,Ideal,Pink,SI1,6.23,6.29,3.91,3856,Cat's Eye
25/01/2018,0.31,Ideal,yellow,VVS2,4.32,4.35,2.69,707,Zircon
25/01/2018,0.83,Very Good,red,IF,6.14,6.23,3.69,7889,Spinel
25/01/2018,1.22,Premium,Green,SI1,6.92,6.85,4.17,6387,Zircon
25/01/2018,0.32,Ideal,blue,VS2,4.41,4.38,2.74,900,Zircon
25/01/2018,0.4,Very Good,blue,SI1,4.67,4.7,2.94,707,Sapphire
25/01/2018,0.7,Very Good,yellow,VVS2,5.72,5.76,3.49,2931,Zircon
25/01/2018,1.43,Fair,Pink,VS1,7.73,7.25,3.93,6727,Alexandrite
25/01/2018,0.58,Ideal,red,SI2,5.38,5.41,3.3,1436,Cat's Eye
25/01/2018,0.81,Premium,yellow,SI2,6.14,6.1,3.61,2274,Cat's Eye
25/01/2018,0.4,Ideal,purple,SI1,4.69,4.65,2.9,882,Ruby
25/01/2018,0.55,Ideal,blue,VS2,5.26,5.32,3.25,1667,Zircon
25/01/2018,1.16,Very Good,Green,SI2,6.75,6.81,4.19,4785,Cat's Eye
25/01/2018,1.04,Premium,Green,SI2,6.49,6.4,4.02,3611,Alexandrite
26/01/2018,0.71,Premium,yellow,SI1,5.85,5.79,3.43,2181,Alexandrite
26/01/2018,0.91,Very Good,purple,VS2,6.24,6.25,3.8,4606,Alexandrite
26/01/2018,0.3,Ideal,purple,VS1,4.32,4.34,2.67,570,Ruby
26/01/2018,0.7,Fair,yellow,SI1,5.62,5.57,3.45,1995,Zircon
26/01/2018,0.7,Very Good,yellow,SI2,5.72,5.77,3.48,2057,Spinel
26/01/2018,1.01,Very Good,Green,SI2,6.29,6.38,4.05,4023,Spinel
26/01/2018,1.5,Premium,red,I1,7.28,7.24,4.48,6300,Alexandrite
26/01/2018,0.52,Ideal,blue,VS2,5.17,5.14,3.17,1767,Topaz
26/01/2018,0.36,Ideal,red,SI2,4.57,4.52,2.83,689,Zircon
26/01/2018,1.1,Very Good,purple,VS2,6.56,6.6,4.08,6708,Ruby
26/01/2018,1.01,Very Good,Pink,SI2,6.35,6.37,4.04,4244,Cat's Eye
26/01/2018,0.3,Premium,yellow,SI1,4.34,4.25,2.69,574,Cat's Eye
26/01/2018,0.38,Very Good,purple,SI2,4.61,4.67,2.83,600,Spinel
26/01/2018,0.3,Ideal,purple,VS2,4.31,4.34,2.68,605,Sapphire
26/01/2018,1.53,Ideal,Pink,VS2,7.36,7.41,4.56,9189,Ruby
26/01/2018,1.52,Premium,purple,VS2,7.52,7.46,4.45,14388,Sapphire
26/01/2018,1.01,Fair,red,VVS2,6.2,6.16,4.04,8716,Zircon
26/01/2018,0.45,Good,purple,VS1,5.0,5.05,2.95,1144,Zircon
26/01/2018,0.32,Ideal,yellow,VVS1,4.44,4.48,2.69,779,Topaz
26/01/2018,0.26,Ideal,blue,VVS2,4.12,4.15,2.57,599,Sapphire
27/01/2018,0.31,Very Good,purple,VS2,4.34,4.31,2.74,802,Alexandrite
27/01/2018,0.3,Ideal,Green,VVS1,4.32,4.36,2.66,665,Ruby
27/01/2018,0.42,Good,blue,SI1,4.73,4.7,3.0,945,Topaz
27/01/2018,1.04,Ideal,purple,SI1,6.64,6.58,3.96,4403,Ruby
27/01/2018,0.56,Ideal,purple,VS2,5.33,5.35,3.26,1708,Ruby
27/01/2018,1.05,Ideal,yellow,VS2,6.52,6.56,4.03,6837,Zircon
27/01/2018,0.9,Very Good,yellow,VS1,6.0,6.08,3.76,4540,Zircon
27/01/2018,1.09,Premium,Green,VS1,6.71,6.67,4.03,5860,Sapphire
27/01/2018,1.0,Premium,Green,VS2,6.44,6.38,3.93,5096,Cat's Eye
27/01/2018,1.22,Premium,blue,SI2,6.93,6.89,4.18,4974,Zircon
27/01/2018,1.12,Ideal,yellow,SI1,6.68,6.65,4.13,5551,Sapphire
27/01/2018,0.73,Ideal,purple,VS1,5.79,5.84,3.56,3797,Alexandrite
27/01/2018,0.9,Very Good,red,SI1,6.12,6.16,3.85,4381,Ruby
27/01/2018,0.71,Ideal,yellow,VVS2,5.81,5.78,3.52,2843,Ruby
27/01/2018,0.32,Good,blue,VS1,4.42,4.45,2.64,756,Zircon
27/01/2018,0.39,Ideal,purple,VS2,4.76,4.7,2.84,1053,Ruby
27/01/2018,1.22,Premium,Pink,VS2,6.93,6.87,4.16,6217,Alexandrite
27/01/2018,1.01,Very Good,Pink,SI1,6.51,6.43,3.94,2323,Alexandrite
27/01/2018,1.5,Good,blue,SI2,7.21,7.17,4.42,6300,Topaz
27/01/2018,1.22,Premium,blue,SI1,6.8,6.74,4.22,7395,Ruby
28/01/2018,0.57,Ideal,blue,SI1,5.33,5.31,3.31,1613,Spinel
28/01/2018,1.06,Premium,blue,VS2,6.56,6.52,4.01,7408,Zircon
28/01/2018,0.3,Ideal,purple,IF,4.29,4.31,2.68,886,Alexandrite
28/01/2018,0.38,Very Good,red,SI1,4.75,4.79,2.81,733,Spinel
28/01/2018,0.5,Very Good,Pink,SI1,5.04,5.08,3.18,1054,Cat's Eye
28/01/2018,0.5,Ideal,Green,SI2,5.09,5.11,3.18,964,Topaz
28/01/2018,1.12,Good,purple,VS2,6.59,6.61,4.21,6925,Ruby
28/01/2018,1.59,Premium,Green,VVS2,7.48,7.43,4.7,12409,Topaz
28/01/2018,0.35,Ideal,purple,SI1,4.55,4.52,2.83,748,Topaz
28/01/2018,0.59,Premium,Green,SI1,5.34,5.24,3.33,1265,Alexandrite
28/01/2018,0.52,Ideal,yellow,VS1,5.19,5.23,3.19,1803,Alexandrite
28/01/2018,0.62,Ideal,red,VS2,5.49,5.52,3.37,2243,Topaz
28/01/2018,1.04,Very Good,yellow,VS2,6.46,6.5,4.01,6177,Alexandrite
28/01/2018,2.16,Premium,White,VVS1,8.36,8.26,5.11,17891,Cat's Eye
28/01/2018,0.41,Ideal,blue,SI1,4.74,4.77,2.98,755,Sapphire
28/01/2018,1.61,Ideal,Pink,VS2,7.49,7.43,4.66,10098,Ruby
28/01/2018,0.35,Ideal,blue,SI2,4.55,4.51,2.78,630,Cat's Eye
28/01/2018,1.25,Premium,purple,VS2,6.93,6.89,4.25,8840,Ruby
28/01/2018,1.25,Ideal,yellow,VVS2,6.87,6.93,4.29,10983,Cat's Eye
28/01/2018,0.7,Very Good,purple,VS1,5.62,5.7,3.53,2604,Spinel
29/01/2018,1.06,Premium,Pink,SI2,6.57,6.49,4.02,2968,Spinel
29/01/2018,0.91,Ideal,White,VS1,6.19,6.22,3.85,3863,Spinel
29/01/2018,0.9,Ideal,Pink,SI2,6.2,6.16,3.83,2948,Topaz
29/01/2018,0.96,Good,Green,SI2,6.51,6.39,3.66,3611,Alexandrite
29/01/2018,0.8,Ideal,Green,SI2,5.91,5.83,3.66,2122,Spinel
29/01/2018,1.01,Very Good,yellow,IF,6.31,6.35,3.99,7974,Spinel
29/01/2018,1.51,Good,White,VS2,7.24,7.27,4.64,6936,Cat's Eye
29/01/2018,2.03,Premium,red,SI2,8.14,8.1,5.01,13229,Ruby
29/01/2018,1.21,Premium,purple,SI1,6.78,6.74,4.13,5720,Cat's Eye
29/01/2018,0.35,Very Good,Green,SI1,4.53,4.51,2.86,647,Alexandrite
29/01/2018,1.0,Very Good,blue,VS1,6.29,6.38,3.99,7676,Ruby
29/01/2018,0.52,Ideal,blue,VS2,5.16,5.23,3.18,1689,Topaz
29/01/2018,0.39,Premium,red,VS2,4.76,4.74,2.86,1024,Zircon
29/01/2018,0.31,Ideal,yellow,VVS1,4.39,4.41,2.72,789,Ruby
29/01/2018,1.39,Premium,Green,SI1,7.15,7.08,4.46,7986,Cat's Eye
29/01/2018,0.36,Premium,Pink,IF,4.58,4.63,2.76,758,Sapphire
29/01/2018,1.23,Ideal,Green,SI1,6.85,6.89,4.28,5938,Zircon
29/01/2018,0.42,Ideal,yellow,VS1,4.82,4.86,2.96,921,Zircon
29/01/2018,0.42,Premium,Pink,SI1,4.76,4.8,2.99,626,Zircon
29/01/2018,1.5,Good,Green,I1,7.18,7.05,4.56,4022,Cat's Eye
30/01/2018,0.3,Ideal,red,SI1,4.3,4.33,2.68,552,Sapphire
30/01/2018,1.14,Ideal,yellow,VVS2,6.74,6.76,4.12,9013,Ruby
30/01/2018,0.39,Premium,red,VS1,4.69,4.64,2.88,1123,Zircon
30/01/2018,0.31,Good,yellow,VS1,4.29,4.33,2.75,625,Spinel
30/01/2018,0.38,Ideal,red,VVS2,4.67,4.63,2.86,1257,Cat's Eye
30/01/2018,0.42,Ideal,Green,SI1,4.84,4.85,2.99,885,Topaz
30/01/2018,0.35,Very Good,yellow,VS2,4.54,4.6,2.75,658,Ruby
30/01/2018,0.3,Premium,yellow,VS1,4.3,4.27,2.67,776,Zircon
30/01/2018,0.52,Premium,Green,SI1,5.16,5.12,3.22,1219,Sapphire
30/01/2018,0.5,Very Good,White,VS1,5.09,5.14,3.15,1034,Cat's Eye
30/01/2018,0.72,Ideal,yellow,VVS2,5.8,5.84,3.55,3295,Sapphire
30/01/2018,1.5,Premium,Green,SI2,7.39,7.34,4.48,8148,Zircon
30/01/2018,1.04,Very Good,red,SI1,6.41,6.46,4.08,5557,Ruby
30/01/2018,0.53,Ideal,Green,VVS1,5.21,5.23,3.2,1781,Zircon
30/01/2018,0.4,Very Good,red,VS1,4.73,4.77,2.99,1004,Spinel
30/01/2018,0.74,Premium,red,SI1,5.88,5.84,3.55,2655,Zircon
30/01/2018,1.3,Ideal,yellow,VS1,7.03,6.95,4.36,6928,Topaz
30/01/2018,0.7,Ideal,White,SI1,5.66,5.68,3.55,1937,Spinel
30/01/2018,0.9,Fair,Pink,VVS2,5.91,5.83,3.93,3074,Alexandrite
30/01/2018,0.7,Ideal,Pink,VVS1,5.7,5.64,3.53,2536,Cat's Eye
31/01/2018,0.59,Very Good,yellow,SI1,5.35,5.38,3.38,1412,Spinel
31/01/2018,0.35,Ideal,purple,VVS2,4.58,4.61,2.79,872,Topaz
31/01/2018,0.3,Ideal,blue,VS2,4.31,4.28,2.69,844,Topaz
31/01/2018,0.7,Very Good,red,SI1,5.65,5.69,3.52,2686,Spinel
31/01/2018,1.01,Ideal,White,VS2,6.4,6.44,4.0,4425,Ruby
31/01/2018,1.0,Very Good,red,SI2,6.35,6.32,4.02,4295,Alexandrite
31/01/2018,0.53,Ideal,yellow,VVS2,5.24,5.29,3.18,1948,Zircon
31/01/2018,0.54,Ideal,red,VS1,5.21,5.24,3.21,2039,Alexandrite
31/01/2018,0.42,Very Good,yellow,VS1,4.86,4.9,2.9,921,Spinel
31/01/2018,1.52,Good,yellow,SI1,7.18,7.25,4.65,9368,Zircon
31/01/2018,2.04,Premium,purple,SI2,8.17,8.24,4.94,18066,Zircon
31/01/2018,1.05,Fair,purple,SI2,6.3,6.22,4.13,3615,Cat's Eye
31/01/2018,0.33,Ideal,blue,VS2,4.48,4.46,2.74,928,Topaz
31/01/2018,1.51,Good,Pink,SI2,7.27,7.23,4.61,7957,Zircon
31/01/2018,0.32,Ideal,yellow,VVS1,4.4,4.39,2.72,1080,Ruby
31/01/2018,1.0,Ideal,purple,VS1,6.41,6.39,3.96,7526,Topaz
31/01/2018,1.01,Premium,blue,SI2,6.53,6.47,3.9,4921,Topaz
31/01/2018,0.39,Premium,purple,VS2,4.65,4.61,2.89,1053,Ruby
31/01/2018,1.0,Premium,blue,SI1,6.47,6.42,3.94,5174,Sapphire
31/01/2018,0.39,Ideal,blue,VS2,4.68,4.74,2.89,796,Ruby
01/02/2018,0.7,Very Good,purple,VS2,5.75,5.85,3.45,2812,Alexandrite
01/02/2018,0.9,Ideal,blue,VS1,6.19,6.22,3.83,6230,Zircon
01/02/2018,1.0,Good,White,VS2,6.5,6.52,3.82,3769,Zircon
01/02/2018,0.58,Premium,red,VS1,5.46,5.41,3.22,2401,Spinel
01/02/2018,0.3,Ideal,yellow,IF,4.34,4.37,2.65,844,Alexandrite
01/02/2018,1.51,Premium,purple,VS2,7.37,7.32,4.49,14294,Alexandrite
01/02/2018,1.01,Premium,purple,VVS1,6.39,6.35,4.0,9412,Zircon
01/02/2018,0.35,Very Good,blue,VS1,4.5,4.52,2.81,829,Sapphire
01/02/2018,1.01,Very Good,yellow,VS2,6.37,6.42,3.96,6047,Alexandrite
01/02/2018,0.7,Ideal,White,VS2,5.65,5.69,3.51,1974,Ruby
01/02/2018,0.62,Premium,purple,VS2,5.46,5.39,3.38,2009,Zircon
01/02/2018,1.51,Premium,Green,SI1,7.43,7.39,4.5,10020,Sapphire
01/02/2018,2.01,Premium,White,SI2,8.09,8.0,5.05,12407,Zircon
01/02/2018,0.35,Fair,purple,VVS1,4.85,4.79,2.63,1011,Cat's Eye
01/02/2018,0.91,Premium,purple,SI2,6.21,6.23,3.82,3682,Alexandrite
01/02/2018,0.43,Premium,red,VS2,4.92,4.88,2.95,1129,Spinel
01/02/2018,1.22,Premium,Green,VS2,6.82,6.81,4.27,6184,Ruby
01/02/2018,1.01,Premium,purple,SI1,6.41,6.36,3.97,5345,Alexandrite
01/02/2018,0.59,Ideal,Green,SI2,5.37,5.39,3.33,1292,Topaz
01/02/2018,1.11,Good,blue,SI2,6.76,6.83,3.96,4532,Alexandrite
02/02/2018,0.52,Very Good,White,SI1,5.14,5.16,3.22,1019,Zircon
02/02/2018,0.23,Premium,red,VVS2,4.03,3.99,2.39,640,Ruby
02/02/2018,1.33,Premium,yellow,VS1,6.96,7.01,4.38,9699,Ruby
